Name,DIY,Stack Size,Buy,Sell,Source,Source Notes,Version,Filename,Internal ID,Unique Entry ID
bamboo lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceBamboo,3403,XaLnmQsQ47HfHQ9g5
barbed-wire fence,Yes,50,NFS,1980,Crafting,,1.0.0,ItemFenceBarbedWire,5213,dNgibaR9jFqaDwuDZ
brick fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceWallRenga,3080,WAzanA7e5MREzJdMh
Bunny Day fence,Yes,50,NFS,2400,Crafting,,1.1.0a,ItemFenceEgg,12630,CLQGhAfSNykpxrh3a
corral fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceHorizontalWood,4349,rqwqYy7Aphvh5zBSA
country fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceLog,4350,twwkbWJ8YsoJEy3j8
hedge,Yes,50,NFS,55,Crafting,,1.2.0,ItemFenceIkegaki,12758,TphLYSh2MdogHdheg
imperial fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceChinese,4354,fHqt7TXfbhfKnPbwG
iron fence,Yes,50,NFS,4500,Crafting,,1.0.0,ItemFenceSteel,4357,RL5hL24NbwzE7zv3R
iron-and-stone fence,Yes,50,NFS,3150,Crafting,,1.0.0,ItemFenceIronAndStone,5206,kjSa4R6JQz2DtWQ2C
lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceLatiiceNatural,11712,qBrhYgaCnEiQYouP6
rope fence,Yes,50,NFS,3000,Crafting,,1.0.0,ItemFencePegRope,4352,TpruAQnqeeYcDxPRj
simple wooden fence,Yes,50,NFS,720,Crafting; Tom Nook,50 fences are given by Tom Nook after completing the three house plots during the main storyline,1.0.0,ItemFenceNatural,11711,bxF62vutvYBw9BTDT
spiky fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceSharply,4358,gYccyRpBzpFCLLW56
stone fence,Yes,50,NFS,600,Crafting,,1.0.0,ItemFenceStone,5212,ECNmTH3oh3SEDpHCr
straw fence,Yes,50,NFS,560,Crafting,,1.0.0,ItemFenceDriedStraw,4356,yp69uEZTdfS9CkisA
vertical-board fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceVerticalWood,3402,M9pkSgdAaKgQELi3E
wedding fence,Yes,50,NFS,411,Crafting,,1.2.0,ItemFenceJuneBride,12894,68uMh2zjCmeJukYhv
zen fence,Yes,50,NFS,3300,Crafting,,1.0.0,ItemFenceJapanese,5207,yZeqREzefxeSiLAaP﻿Name,Award Criteria,#,Internal ID,Internal Name,Internal Category,Num of Tiers,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Reward Tier 1,Reward Tier 2,Reward Tier 3,Reward Tier 4,Reward Tier 5,Reward Tier 6,Sequential,Version,Unique Entry ID
(island name) Miles!,Awarded when Nook Miles program is first unlocked,1,53,ImmigratetoIsland,Event,1,1,0,0,0,0,500,500,1000,2000,3000,0,Yes,1.0.0,QvQq6d4qJgCiBkMLX
wooden stool,Black,Paint color,Blue,Seat,Yes,Yes,Yes,2,NFS,480,Black,Light blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_4_3,4_3,3449,iYEBKT4s4u6wwyGfd
wooden stool,Black,Paint color,Green,Seat,Yes,Yes,Yes,2,NFS,480,Black,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_4_4,4_4,3449,nYiRNwkcYuLiCh6QP
wooden stool,Green,Paint color,None,Seat,Yes,Yes,Yes,2,NFS,480,Green,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_5_0,5_0,3449,XxabmvRLn7eTG92P6
wooden stool,Green,Paint color,Orange,Seat,Yes,Yes,Yes,2,NFS,480,Green,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_5_1,5_1,3449,PtiGS3dDETJDjTzx2
wooden stool,Green,Paint color,Pink,Seat,Yes,Yes,Yes,2,NFS,480,Green,Pink,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_5_2,5_2,3449,Sv2PaekXBWu7MDcRC
wooden stool,Green,Paint color,Blue,Seat,Yes,Yes,Yes,2,NFS,480,Green,Light blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_5_3,5_3,3449,EE9zzcpn9jzfgNJZB
wooden stool,Green,Paint color,Green,Seat,Yes,Yes,Yes,2,NFS,480,Green,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_5_4,5_4,3449,Q9uAXadoWfW7B3Ysz
wooden stool,Blue,Paint color,None,Seat,Yes,Yes,Yes,2,NFS,480,Blue,Blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_6_0,6_0,3449,LRd4gQ8SmXp5tFqu3
wooden stool,Blue,Paint color,Orange,Seat,Yes,Yes,Yes,2,NFS,480,Blue,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_6_1,6_1,3449,owwjeTL8XGu5pbonE
wooden stool,Blue,Paint color,Pink,Seat,Yes,Yes,Yes,2,NFS,480,Blue,Pink,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_6_2,6_2,3449,p9Ksb3eQEzuiW9p6E
wooden stool,Blue,Paint color,Blue,Seat,Yes,Yes,Yes,2,NFS,480,Blue,Light blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_6_3,6_3,3449,iBvAAtBGeH6cDmtZL
wooden stool,Blue,Paint color,Green,Seat,Yes,Yes,Yes,2,NFS,480,Blue,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_6_4,6_4,3449,CbkMdEjHhPWrhgBXe
wooden stool,Pink wood,Paint color,None,Seat,Yes,Yes,Yes,2,NFS,480,Pink,Pink,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_7_0,7_0,3449,t8odszphRqETw2uYa
wooden stool,Pink wood,Paint color,Orange,Seat,Yes,Yes,Yes,2,NFS,480,Pink,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_7_1,7_1,3449,63DPPaKBRcSHNa2o4
wooden stool,Pink wood,Paint color,Pink,Seat,Yes,Yes,Yes,2,NFS,480,Pink,Pink,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_7_2,7_2,3449,ek8AgmiQYvZyg4tKj
wooden stool,Pink wood,Paint color,Blue,Seat,Yes,Yes,Yes,2,NFS,480,Pink,Light blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_7_3,7_3,3449,Y5C349ahY6x8qBic4
wooden stool,Pink wood,Paint color,Green,Seat,Yes,Yes,Yes,2,NFS,480,Pink,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenStoolS_Remake_7_4,7_4,3449,egLdsrYAim3XqrKmk
wooden table,Light wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Beige,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_0_0,0_0,3439,bbA5qfeqXhMpcdfuc
wooden table,Light wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_0_1,0_1,3439,dfydyaDxvz6AvsiFG
wooden table,Light wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_0_2,0_2,3439,qHADXu4DtGqNow9gp
wooden table,Light wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_0_3,0_3,3439,DeGcjmd3Thuv3edLn
wooden table,Light wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_0_4,0_4,3439,NmebQsRzYQnkaE6J2
wooden table,White wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,White,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_1_0,1_0,3439,zbjkrznSnNjGzGxA4
wooden table,White wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_1_1,1_1,3439,mZLbrMpdXitFSKZb7
wooden table,White wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_1_2,1_2,3439,pkfZzAcbvhphy4Ykm
wooden table,White wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_1_3,1_3,3439,APPFWCmjygycHmrAQ
wooden table,White wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_1_4,1_4,3439,An4xs75REhPtEX2Ht
wooden table,Cherry wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_0,2_0,3439,HDkKeYwH6E42ma7ng
wooden table,Cherry wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_1,2_1,3439,R5Lb58KT67k8E2fFJ
wooden table,Cherry wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_2,2_2,3439,LtcFjBKi8rHJLoRnv
wooden table,Cherry wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_3,2_3,3439,ys4MifmdBPRc7zB9g
wooden table,Cherry wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_4,2_4,3439,vnZnD9cAXJinSyjZN
wooden table,Dark wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Brown,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_0,3_0,3439,3NT53F3rxxLqJB7dN
wooden table,Dark wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_1,3_1,3439,BxX3sMwbkdbLALter
wooden table,Dark wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_2,3_2,3439,A8ZSGQPjKoWvveKNg
wooden table,Dark wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_3,3_3,3439,FYFdKvqbg5nNXqZxc
wooden table,Dark wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_4,3_4,3439,4PrYZmuc2LFsRSTGc
wooden table,Black,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Black,Black,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_4_0,4_0,3439,d6cMg59RtyLEygHsv
wooden table,Black,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Black,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_4_1,4_1,3439,EtHAygh4hQQPLuuKa
wooden table,Black,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Black,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_4_2,4_2,3439,FTmQsamvrtXjz25cL
wooden table,Black,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Black,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_4_3,4_3,3439,C3Xco6NkRu4pkaudR
wooden table,Black,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Black,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_4_4,4_4,3439,2u4qjb5XnXAMrZs5P
wooden table,Green,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Green,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_0,5_0,3439,W8AvTxBDavd6kjhSA
wooden table,Green,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Green,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_1,5_1,3439,9DnHwGEqATtHuAfDb
wooden table,Green,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Green,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_2,5_2,3439,aipHypSkF7exDeZbx
wooden table,Green,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Green,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_3,5_3,3439,mK4dzSvcHigj4Rfh4
wooden table,Green,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Green,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_4,5_4,3439,mCY263zoEDHFNJvAz
wooden table,Blue,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Blue,Blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_6_0,6_0,3439,yWS3E9EWH9Pj2fJdZ
wooden table,Blue,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Blue,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_6_1,6_1,3439,8YPyXGphYio9Pcj35
wooden table,Blue,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Blue,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_6_2,6_2,3439,aw5enrNA6SqDC97Mz
wooden table,Blue,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Blue,Light blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_6_3,6_3,3439,2T7QfkSYu2v5sQzBv
wooden table,Blue,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Blue,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_6_4,6_4,3439,gF2HXcoWF4hRmT757
wooden table,Pink wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Pink,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_7_0,7_0,3439,6kiqE7HWH2znhjuMZ
wooden table,Pink wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Pink,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_7_1,7_1,3439,sxrGMoSgnJaZbnecD
wooden table,Pink wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Pink,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_7_2,7_2,3439,kWb6qniKvSnYdgNLE
wooden table,Pink wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Pink,Blue,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_7_3,7_3,3439,L8QSYaPobD6Cb4Jru
wooden table,Pink wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Pink,Green,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_7_4,7_4,3439,ag7yojMxGmemH8B6c
wooden wardrobe,Light wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Yellow,Yellow,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_0_0,0_0,3436,53teYELxP7SaZNYyu
wooden wardrobe,White wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Beige,Beige,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_1_0,1_0,3436,Se3aB9BmAocHWXjtQ
wooden wardrobe,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Orange,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_2_0,2_0,3436,yYbgebSXFJ4C4hTSZ
wooden wardrobe,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Brown,Brown,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_3_0,3_0,3436,jGZ26ohcdxHBkfEpS
wooden wardrobe,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Black,Black,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_4_0,4_0,3436,ib2YWDBbZhKbqPHDF
wooden wardrobe,Green,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Green,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_5_0,5_0,3436,ypqaqu6czep9KhWf9
wooden wardrobe,Blue,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Blue,Blue,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_6_0,6_0,3436,8DnX5Bo5zxb9xit4A
wooden wardrobe,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1440,Pink,Pink,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenCloset_Remake_7_0,7_0,3436,a2YfzcMJWGAN5DTnh
wooden waste bin,Light wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,Beige,Beige,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Trash,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_0_0,0_0,3490,ad5TJZMWeP6fp8dvf
wooden waste bin,Natural wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,Yellow,Yellow,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_1_0,1_0,3490,6hvFoCfTGzsnv3mrb
wooden waste bin,Cherry wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,Orange,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_2_0,2_0,3490,kKWnMmoe5yy2N2TJ7
wooden waste bin,Dark wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,Brown,Brown,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_3_0,3_0,3490,Dc85BRHYAaRw6hDhS
wooden waste bin,Black,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,Black,Black,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_4_0,4_0,3490,zX72k8gTnt7nqQae7
wooden waste bin,White wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,480,White,White,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Supplies,No,Does not play music,No lighting,Not for sale,FtrTrashboxWood_Remake_5_0,5_0,3490,DhAuMed2mhNwauP5y
wooden-block bed,Natural,Block color,NA,NA,Yes,Yes,No,4,NFS,2400,White,Beige,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrBlockBedS_Remake_0_0,0_0,1557,K4pv4asqzPpjqQkzd
wooden-block bed,Mixed wood,Block color,NA,NA,Yes,Yes,No,4,NFS,2400,Brown,Black,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrBlockBedS_Remake_1_0,1_0,1557,t39MTmuczgrcKjzHE
wooden-block bed,Colorful,Block color,NA,NA,Yes,Yes,No,4,NFS,2400,Blue,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrBlockBedS_Remake_2_0,2_0,1557,kfwyYQRpZ4SJXf8hS
wooden-block bed,Pastel,Block color,NA,NA,Yes,Yes,No,4,NFS,2400,Pink,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrBlockBedS_Remake_3_0,3_0,1557,RZHjEax22zyRLiNA2
wooden-block bed,Vivid,Block color,NA,NA,Yes,Yes,No,4,NFS,2400,Yellow,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrBlockBedS_Remake_4_0,4_0,1557,E7HztcoYcDX8ah6pG
wooden-block bench,Natural,Block color,NA,NA,Yes,Yes,No,2,NFS,840,Beige,Beige,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrBlockChairL_Remake_0_0,0_0,1559,WBXFuMR4JSiRK6mgX
wooden-block bench,Mixed wood,Block color,NA,NA,Yes,Yes,No,2,NFS,840,Black,Brown,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrBlockChairL_Remake_1_0,1_0,1559,ztyQTfg3uNL89FHj5
wooden-block bench,Colorful,Block color,NA,NA,Yes,Yes,No,2,NFS,840,Yellow,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrBlockChairL_Remake_2_0,2_0,1559,Cr6BYFDtEJZFd99Jh
wooden-block bench,Pastel,Block color,NA,NA,Yes,Yes,No,2,NFS,840,Light blue,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrBlockChairL_Remake_3_0,3_0,1559,Fr94eAoydqXtatb8Q
wooden-block bench,Vivid,Block color,NA,NA,Yes,Yes,No,2,NFS,840,Blue,Colorful,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrBlockChairL_Remake_4_0,4_0,1559,HArf6yAmhCwu7KKn5
